State Name,District Name,Subdistrict Name,Facility Type,Facility Name,Facility Address,Latitude,Longitude,ActiveFlag_C,NOTIONAL_PHYSICAL,Location Type,Type Of Facility,Nin_N
Andhra Pradesh,Prakasam,Chimakurthy,chc,Chimakurthy,NA,15.585537,79.867181,Y,Physical,Rural,Public,1112178718
Andhra Pradesh,Prakasam,Cumbum,chc,Cumbum,NA,15.589821,79.112513,Y,Physical,Rural,Public,1112176431
Andhra Pradesh,Prakasam,Podili,chc,Podili,NA,15.607035,79.614627,Y,Physical,Rural,Public,1112178627
Andhra Pradesh,Kurnool,ADONI,chc,MCH Adoni,NA,15.632223,77.272837,Y,Physical,Urban,Public,3162112761
Andhra Pradesh,Kurnool,ORVAKAL,chc,Orvakal,NA,15.683194,78.174492,Y,Physical,Rural,Public,1113735714
Andhra Pradesh,Kurnool,KODUMUR,chc,Kodumur,NA,15.686007,77.770956,Y,Physical,Rural,Public,1113722241
Andhra Pradesh,Kurnool,VELUGODU,chc,Velugodu,NA,15.718312,78.574602,Y,Physical,Rural,Public,NA
Andhra Pradesh,Kurnool,YEMMIGANUR,chc,Yemmiganur,NA,15.764199,77.475933,Y,Physical,Urban,Public,NA
Andhra Pradesh,Prakasam,Darsi,chc,Darsi,NA,15.769996,79.679447,Y,Physical,Rural,Public,1112178569
Andhra Pradesh,Krishna,Guduru,chc,Guduru,NA,15.77,77.8,Y,Physical,Rural,Public,1111641385
Andhra Pradesh,Kurnool,MIDTHUR,chc,Midthur,NA,15.770911,78.2889,Y,Physical,Rural,Public,1113722365
Andhra Pradesh,Kurnool,YALLUR,chc,Yallur,NA,15.79877,78.033808,Y,Physical,Rural,Public,1113758518
Andhra Pradesh,Prakasam,Addanki,chc,Addanki,NA,15.810707,79.972424,Y,Physical,Rural,Public,1111753461
Andhra Pradesh,Prakasam,Y.Palem,chc,Y.Palem,NA,15.850229,80.283346,Y,Physical,Rural,Public,1112182280
Andhra Pradesh,Kurnool,NANDIKOTKUR,chc,Nandikotkur,NA,15.855593,78.264589,Y,Physical,Rural,Public,1113722332
Andhra Pradesh,Kurnool,ATMAKUR,chc,Atmakur,NA,15.879042,78.585261,Y,Physical,Rural,Public,1113735623
Andhra Pradesh,Prakasam,Dornala,chc,Dornala,NA,15.885931,79.135122,Y,Physical,Rural,Public,1112182348
Andhra Pradesh,Guntur,Nizampatnam,chc,Nizampatnam,NA,15.905502,80.668243,Y,Physical,Rural,Public,1111637367
Andhra Pradesh,Anantapur, Tanakal,chc,Tanekal,NA,15.9129,79.739987,Y,Physical,Rural,Public,1111644538
Andhra Pradesh,Prakasam,Parchur,chc,Parchur,NA,15.9667,80.275,Y,Physical,Rural,Public,1112182371
Andhra Pradesh,Prakasam,Martur,chc,Martur,NA,15.993843,80.103772,Y,Physical,Rural,Public,1112181837
Andhra Pradesh,Guntur,Nagaram,chc,Nagaram,NA,16.004444,80.724444,Y,Physical,Rural,Public,1111637243
Andhra Pradesh,Krishna,Avanigadda,chc,AH Avanigadda,NA,16.021427,80.915944,Y,Physical,Rural,Public,1111638357
Andhra Pradesh,Guntur,Vinukonda,chc,Vinukonda,NA,16.05684,79.745332,Y,Physical,Urban,Public,1111637425
Andhra Pradesh,Guntur,Ponnuru,chc,Ponnuru,NA,16.068599,80.548167,Y,Physical,Urban,Public,1113225740
Andhra Pradesh,Kurnool,SUNNIPENTA,chc,Sunnipenta,NA,16.07723,78.909021,Y,Physical,Rural,Public,1113761249
Andhra Pradesh,Guntur,Chilakaluripeta,chc,Chilakaluripeta,NA,16.08917,80.16722,Y,Physical,Urban,Public,1111646756
Andhra Pradesh,Krishna,Challapalli,chc,Challapalli,NA,16.114817,80.929068,Y,Physical,Rural,Public,1111585343
Andhra Pradesh,Guntur,Vemuru,chc,Vemuru,NA,16.1775,80.7425,Y,Physical,Rural,Public,1111636823
Andhra Pradesh,Guntur,Prathipadu,chc,Prathipadu,NA,16.187778,80.339167,Y,Physical,Rural,Public,1113225773
Andhra Pradesh,Guntur,Ipur,chc,Ipuru,NA,16.2333,79.8,Y,Physical,Rural,Public,1111637185
Andhra Pradesh,Guntur,Kollipara,chc,Kollipara,NA,16.287735,80.751927,Y,Physical,Rural,Public,7458446528
Andhra Pradesh,Guntur,Sattenapalli,chc,Sattenapalli,NA,16.295568,80.405141,Y,Physical,Urban,Public,1253575250
Andhra Pradesh,Guntur,PV Palem,chc,PV Palem,NA,16.306652,80.43654,Y,Physical,Rural,Public,8781661445
Andhra Pradesh,Guntur,Repalle,chc,Repalle,NA,16.320267,80.452817,Y,Physical,Urban,Public,7215315651
Andhra Pradesh,Krishna,Vuyyuru,chc,Vuyyuru,NA,16.36,80.85,Y,Physical,Rural,Public,1111585731
Andhra Pradesh,Krishna,Kankipadu,chc,Kankipadu,NA,16.43,80.76,Y,Physical,Rural,Public,8341464454
Andhra Pradesh,West Godavari,Narasapur,chc,AH Narasapur,NA,16.432983,81.69662,Y,Physical,Urban,Public,NA
Andhra Pradesh,Guntur,Urban Health Facilities,chc,Mangalagiri,NA,16.43491,80.568769,Y,Physical,Urban,Public,6432838412
Andhra Pradesh,Guntur,Peddakurapadu,chc,Pedakurapadu,NA,16.471332,80.254992,Y,Physical,Rural,Public,1111578652
Andhra Pradesh,East Godavari,RAZOLU,chc,Razolu,NA,16.474326,81.840196,Y,Physical,Rural,Public,NA
Andhra Pradesh,Guntur,Macherla,chc,Macherla,NA,16.48,79.43,Y,Physical,Urban,Public,1113225476
Andhra Pradesh,East Godavari,Allavaram,chc,Allavaram,NA,16.517071,81.988491,Y,Physical,Rural,Public,1111634273
Andhra Pradesh,West Godavari,Palacole,chc,AH Palacole,NA,16.517455,81.725342,Y,Physical,Urban,Public,NA
Andhra Pradesh,Krishna,Gannavaram,chc,Gannavaram,NA,16.54,80.8,Y,Physical,Rural,Public,1111642284
Andhra Pradesh,West Godavari,Bhimavaram,chc,AH Bhimavaram,NA,16.54541,81.531578,Y,Physical,Urban,Public,NA
Andhra Pradesh,Krishna,Kaikaluru,chc,Kaikaluru,NA,16.55,81.21,Y,Physical,Rural,Public,1111642730
Andhra Pradesh,Guntur,Gurazala,chc,Gurazala,NA,16.555688,79.636175,Y,Physical,Rural,Public,1111636765
Andhra Pradesh,Guntur,Macherla,chc,Vijayapuri South,NA,16.55796,79.308528,Y,Physical,Rural,Public,8415674731
Andhra Pradesh,Guntur,Amaravathi,chc,Amaravathi,NA,16.572983,80.357513,Y,Physical,Rural,Public,1113224818
Andhra Pradesh,West Godavari,Akividu,chc,Akiveedu,NA,16.582315,81.378377,Y,Physical,Rural,Public,NA
Andhra Pradesh,East Godavari,P GANNAVARAM,chc,P.Gannavaram,NA,16.589125,81.890514,Y,Physical,Rural,Public,8813544189
Andhra Pradesh,West Godavari,Achanta,chc,Achanta,NA,16.602036,81.807693,Y,Physical,Rural,Public,NA
Andhra Pradesh,East Godavari,MUMMIDIVARAM,chc,Mummidivaram,NA,16.6415,82.104296,Y,Physical,Rural,Public,NA
Andhra Pradesh,West Godavari,Penugonda,chc,Penugonda,NA,16.654724,81.744517,Y,Physical,Rural,Public,NA
Andhra Pradesh,East Godavari,T KOTHAPALLI,chc,T. Kothapalli,NA,16.663791,82.205347,Y,Physical,Rural,Public,NA
Andhra Pradesh,East Godavari,Kothapet  (APVVP),chc,Kothapet APVVP,NA,16.716015,81.895785,Y,Physical,Rural,Public,NA
Andhra Pradesh,East Godavari,Kapileswarpuram,chc,Kapileswarpuram,NA,16.740616,81.919378,Y,Physical,Rural,Public,NA
Andhra Pradesh,West Godavari,Denduluru,chc,Denduluru,NA,16.760556,81.164167,Y,Physical,Rural,Public,NA
Andhra Pradesh,Krishna,Nandigama,chc,AH Nandigama,NA,16.772509,80.285935,Y,Physical,Rural,Public,1111643571
Andhra Pradesh,Krishna,Mylavaram,chc,Mylavaram,NA,16.78,80.63,Y,Physical,Rural,Public,1111585467
Andhra Pradesh,East Godavari,Tallarevu,chc,Tallarevu,NA,16.781928,82.232523,Y,Physical,Rural,Public,3783457652
Andhra Pradesh,East Godavari,Alamuru,chc,Alamuru,NA,16.788975,81.883893,Y,Physical,Rural,Public,1111583181
Andhra Pradesh,West Godavari,Bhimadole,chc,Bhimadolu,NA,16.814444,81.261667,Y,Physical,Rural,Public,NA
Andhra Pradesh,East Godavari,R Chodavarm (APVVP),chc,R Chodavaram APVVP,NA,16.851944,82.056667,Y,Physical,Rural,Public,NA
Andhra Pradesh,East Godavari,Mandapet,chc,Mandapet,NA,16.87,81.93,Y,Physical,Urban,Public,NA
Andhra Pradesh,Krishna,Jaggaiahpeta,chc,Jaggaiahpeta,NA,16.9,80.1,Y,Physical,Urban,Public,1111586721
Andhra Pradesh,East Godavari,Kadiyam,chc,Kadiyam,NA,16.906731,81.819359,Y,Physical,Rural,Public,1113733255
Andhra Pradesh,West Godavari,Nidadavole,chc,Nidadavolu,NA,16.92,81.67,Y,Physical,Rural,Public,NA
Andhra Pradesh,East Godavari,Anaparthy (APVVP),chc,Anaparthy APVVP,NA,16.93465,81.955119,Y,Physical,Rural,Public,1111664635
Andhra Pradesh,Krishna,Vissannapeta,chc,Vissannapeta,NA,16.938464,80.78677,Y,Physical,Rural,Public,1111586366
Andhra Pradesh,East Godavari,Pedapudi,chc,Pedapudi,NA,16.952348,82.130561,Y,Physical,Rural,Public,1111657761
Andhra Pradesh,West Godavari,Nidadavole,chc,AH Kovvur,NA,17.012819,81.725294,Y,Physical,Rural,Public,NA
Andhra Pradesh,East Godavari,Samalkot,chc,Samalkot,NA,17.0531,82.1695,Y,Physical,Urban,Public,NA
Andhra Pradesh,West Godavari,Chintalapudi,chc,Chintalapudi,NA,17.069681,80.987596,Y,Physical,Rural,Public,NA
Andhra Pradesh,East Godavari,Peddapuram,chc,Peddapuram,NA,17.076436,82.135109,Y,Physical,Rural,Public,6166155413
Andhra Pradesh,West Godavari,Gopalapuram,chc,Gopalapuram,NA,17.101944,81.040962,Y,Physical,Rural,Public,NA
Andhra Pradesh,Krishna,Tiruvuru,chc,AH Tiruvuru,NA,17.108818,80.608014,Y,Physical,Rural,Public,1111641476
Andhra Pradesh,East Godavari,Pithapuram,chc,Pithapuram,NA,17.112427,82.252898,Y,Physical,Urban,Public,NA
Andhra Pradesh,East Godavari,Jaggampeta,chc,Jaggampeta,NA,17.171143,82.06367,Y,Physical,Rural,Public,7681812785
Andhra Pradesh,West Godavari,Buttayagudem,chc,Buttaigudem,NA,17.192844,81.280278,Y,Physical,Rural,Public,NA
Andhra Pradesh,East Godavari,Prathipadu,chc,Prathipadu APVVP,NA,17.228882,82.191756,Y,Physical,Rural,Public,NA
Andhra Pradesh,West Godavari,Polavaram,chc,Polavaram,NA,17.247893,81.643235,Y,Physical,Rural,Public,NA
Andhra Pradesh,East Godavari,Gokavaram,chc,Gokavaram,NA,17.256323,81.848391,Y,Physical,Rural,Public,4161252624
Andhra Pradesh,East Godavari,Yeleswaram,chc,Yeleswaram,NA,17.28651,82.109909,Y,Physical,Rural,Public,1111661870
Andhra Pradesh,East Godavari,Rowthulapudi,chc,Rowthulapudi,NA,17.37725,82.368917,Y,Physical,Rural,Public,NA
Andhra Pradesh,Vishakapatnam,Nakkapalli,chc,CHC Nakkapalli,NA,17.412086,82.729319,Y,Physical,Rural,Public,1111666374
Andhra Pradesh,East Godavari,Addateegala,chc,Addateegala,NA,17.476058,82.021641,Y,Physical,Rural,Public,1111723340
Andhra Pradesh,Vishakapatnam,CHC Yellamanchili,chc,Yellamanchili,NA,17.551485,82.858322,Y,Physical,Rural,Public,1111666465
Andhra Pradesh,Vishakapatnam,CHC Kotauratla,chc,Kotauratla,NA,17.566214,82.683445,Y,Physical,Rural,Public,1111666341
Andhra Pradesh,East Godavari,Kunavaram,chc,Kunavaram,NA,17.574973,81.253948,Y,Physical,Rural,Public,NA
Andhra Pradesh,East Godavari,Addateegala,chc,Y Ramavaram,NA,17.631999,81.956209,Y,Physical,Rural,Public,1111662449
Andhra Pradesh,Vishakapatnam,CHC Aganampudi,chc,Aganampudi,NA,17.682849,83.146138,Y,Physical,Rural,Public,1112363724
Andhra Pradesh,Vishakapatnam,CHC  Chintapalli,chc,Chintapalli,NA,17.686816,83.218482,Y,Physical,Rural,Public,1111666580
Andhra Pradesh,Vishakapatnam,CHC Munchingput,chc,Munchingput,NA,17.686816,83.218482,Y,Physical,Rural,Public,1113758153
Andhra Pradesh,East Godavari,Chintoor,chc,Chintoor,NA,17.741848,81.393119,Y,Physical,Rural,Public,NA
Andhra Pradesh,Vishakapatnam,CHC Gopalapatnam,chc,Gopalapatnam,NA,17.747975,83.217914,Y,Physical,Rural,Public,1113757551
Andhra Pradesh,Vishakapatnam,CHC Chodavaram,chc,Chodavaram,NA,17.831381,82.934022,Y,Physical,Rural,Public,1111658330
Andhra Pradesh,Vishakapatnam,CHC K Kotapadu,chc,K.Kotapadu,NA,17.886116,83.043521,Y,Physical,Rural,Public,1111666432
Andhra Pradesh,Vishakapatnam,CHC Bheemilipatnam,chc,Bheemilipatnam,NA,17.887517,83.44568,Y,Physical,Urban,Public,1111658272
Andhra Pradesh,Vizianagaram,Cheepurupalli,chc,Cheepurupalli,NA,17.8968844,83.1627134,Y,Physical,Rural,Public,1111584650
Andhra Pradesh,Vishakapatnam,CHC V Madugula,chc,V.Madugula,NA,17.916823,82.814239,Y,Physical,Rural,Public,1111666465
Andhra Pradesh,Vizianagaram,Bhogapuram,chc,Bhogapuram,NA,18.0373176,83.4894555,Y,Physical,Rural,Public,1111584569
Andhra Pradesh,Vishakapatnam,CHC Paderu,chc,Paderu,NA,18.0833,82.6667,Y,Physical,Rural,Public,1111665863
Andhra Pradesh,Vizianagaram,S.Kota,chc,S.Kota,NA,18.098421,83.135566,Y,Physical,Rural,Public,1111584411
Andhra Pradesh,Vizianagaram,Bhadragiri,chc,Bhadragiri,NA,18.106658,83.395551,Y,Physical,Rural,Public,1111584718
Andhra Pradesh,Vizianagaram,Nellimarla,chc,Nellimarla,NA,18.1500162,83.4432974,Y,Physical,Rural,Public,1111584627
Andhra Pradesh,Srikakulam,Ranastalam,chc,Ranastalam,NA,18.184711,83.690684,Y,Physical,Rural,Public,NA
Andhra Pradesh,Vizianagaram,Gajapathinagaram,chc,Gajapathinagaram,NA,18.2934739,83.3339938,Y,Physical,Rural,Public,1111584536
Andhra Pradesh,Vishakapatnam,CHC Aruku,chc,Aruku,NA,18.3333,82.8667,Y,Physical,Rural,Public,1111665772
Andhra Pradesh,Srikakulam,Ponduru,chc,Ponduru,NA,18.349737,83.758392,Y,Physical,Rural,Public,NA
Andhra Pradesh,Srikakulam,Narasannapeta,chc,Narasannapeta,NA,18.416364,84.045926,Y,Physical,Rural,Public,1111658546
Andhra Pradesh,Srikakulam,Amadalavalasa,chc,Amadalavalasa,NA,18.4167,83.9,Y,Physical,Urban,Public,1113718553
Andhra Pradesh,Srikakulam,Rajam,chc,Rajam,NA,18.455584,83.649381,Y,Physical,Rural,Public,NA
Andhra Pradesh,Vizianagaram,Badangi,chc,Badangi,NA,18.494686,83.368234,Y,Physical,Rural,Public,1111578231
Andhra Pradesh,Vizianagaram,Saluru,chc,Saluru,NA,18.517099,83.209503,Y,Physical,Urban,Public,1111577753
Andhra Pradesh,Srikakulam,Kotabommali,chc,Kotabommali,NA,18.518414,84.151428,Y,Physical,Rural,Public,NA
Andhra Pradesh,Srikakulam,Budithi,chc,Budithi,NA,18.525784,84.00881,Y,Physical,Rural,Public,NA
Andhra Pradesh,Vizianagaram,Bobbili,chc,Bobbili,NA,18.572896,83.358647,Y,Physical,Urban,Public,1111578231
Andhra Pradesh,Srikakulam,Seethampeta,chc,Seethampeta,NA,18.692534,83.816805,Y,Physical,Rural,Public,1111663678
Andhra Pradesh,Srikakulam,Pathapatnam,chc,Pathapatnam,NA,18.75,84.0833,Y,Physical,Rural,Public,NA
Andhra Pradesh,Srikakulam,Palasa,chc,Palasa,NA,18.774716,84.409388,Y,Physical,Urban,Public,1111662860
Andhra Pradesh,Srikakulam,Kotturu,chc,Kotturu,NA,18.784518,83.886028,Y,Physical,Rural,Public,1111658421
Andhra Pradesh,Vizianagaram,Chinamerangi,chc,Chinamerangi,NA,18.8296,83.541665,Y,Physical,Rural,Public,1111585285
Andhra Pradesh,Srikakulam,Haripuram,chc,Haripuram,NA,18.848555,84.503866,Y,Physical,Rural,Public,1111658454
Andhra Pradesh,Vizianagaram,Kurupam,chc,Kurupam,NA,18.8668869,83.5509816,Y,Physical,Rural,Public,1111578355
Andhra Pradesh,Srikakulam,Ichapuram,chc,Ichapuram,NA,18.878128,84.452709,Y,Physical,Urban,Public,1113718611
Andhra Pradesh,Srikakulam,Sompeta,chc,Baruva,NA,18.88494,84.58379,Y,Physical,Rural,Public,1111665830
Andhra Pradesh,Srikakulam,Sompeta,chc,Sompeta,NA,18.945608,84.582481,Y,Physical,Rural,Public,1111664247
Andhra Pradesh,Srikakulam,Kaviti,chc,Kaviti,NA,19.009387,84.688443,Y,Physical,Rural,Public,1111658249
Andhra Pradesh,Chittoor,Chittoor,dis_h,DH Chittoor,NA,13.217176,79.100329,Y,Physical,Rural,Public,1111654859
Andhra Pradesh,Chittoor,Tirupathi,dis_h,Sri.Venkateshwara Ram Narayana Ruia Gen.Hospl.TH,NA,13.217176,79.100329,Y,Physical,Rural,Public,4541535110
Andhra Pradesh,Chittoor,Tirupathi,dis_h,Govt.Maternity Hospl.TH,NA,13.639418,79.409372,Y,Physical,Rural,Public,8813175877
Andhra Pradesh,Cuddapah,Chennur,dis_h,RIMS TH Kadapa,NA,14.433115,78.865158,Y,Physical,Rural,Public,1113726234
Andhra Pradesh,Nellore,Venkatachalam,dis_h,Govt. General Hospital Nellore,NA,14.643694,78.535868,Y,Physical,Rural,Public,NA
Andhra Pradesh,Cuddapah,Proddatur,dis_h,DH Proddutur,NA,14.748321,78.551767,Y,Physical,Rural,Public,1111656680
Andhra Pradesh,Kurnool,NANDYAL,dis_h,DH Nandyal,NA,15.478569,78.483093,Y,Physical,Rural,Public,1113761330
Andhra Pradesh,Prakasam,Ongole,dis_h,RIMS Ongole TH,NA,15.488221,80.047857,Y,Physical,Rural,Public,1112183726
Andhra Pradesh,Kurnool,ORVAKAL,dis_h,GGH Kurnool,NA,15.820654,78.038088,Y,Physical,Rural,Public,1114137712
Andhra Pradesh,Anantapur,Anantapur,dis_h,GGH Anantapur,NA,15.9129,79.739987,Y,Physical,Rural,Public,NA
Andhra Pradesh,Krishna,Guduru,dis_h,DH Machilipatnam,NA,16.18438,81.134933,Y,Physical,Rural,Public,1111641740
Andhra Pradesh,Guntur,Kollipara,dis_h,DH Tenali,NA,16.242778,80.64,Y,Physical,Rural,Public,1113225443
Andhra Pradesh,Guntur,Prathipadu,dis_h,GGH GMC Guntur,NA,16.29737,80.410515,Y,Physical,Rural,Public,1113225831
Andhra Pradesh,Krishna,Kankipadu,dis_h,Sidhartha Medical College TH,NA,16.517012,80.671655,Y,Physical,Rural,Public,1111722839
Andhra Pradesh,West Godavari,Denduluru,dis_h,DH Eluru,NA,16.71066,81.095243,Y,Physical,Rural,Public,NA
Andhra Pradesh,East Godavari,Pedapudi,dis_h,GGH Kakinada,NA,16.945181,82.238647,Y,Physical,Rural,Public,1111673420
Andhra Pradesh,East Godavari,Kadiyam,dis_h,DH Rajahmundry,NA,17.000538,81.804034,Y,Physical,Rural,Public,2343866378
Andhra Pradesh,Vishakapatnam,CHC Gopalapatnam,dis_h,King George Hospital TH,NA,17.686816,83.218482,Y,Physical,Rural,Public,1113756561
Andhra Pradesh,Vizianagaram,Nellimarla,dis_h,DH Vizianagaram,NA,18.1144564,83.4147102,Y,Physical,Rural,Public,1111577274
Andhra Pradesh,Srikakulam,RIMS Srikakulam,dis_h,RIMS Srikakulam TH,NA,18.314318,83.888823,Y,Physical,Rural,Public,NA
Andhra Pradesh,Chittoor,Kuppam,phc,Mallanur,NA,12.662023,78.402736,Y,Physical,Rural,Public,2574442741
Andhra Pradesh,Chittoor,Puttur,phc,Sri Ranga Raja Puram,NA,12.7024,78.47318,Y,Physical,Rural,Public,7513776877
Andhra Pradesh,Chittoor,Puttur,phc,Arimakula Palli,NA,12.70248,78.47326,Y,Physical,Rural,Public,5786733278
Andhra Pradesh,Chittoor,Bangarupalem,phc,Thumbakuppam,NA,12.70287,78.37381,Y,Physical,Rural,Public,6838342563
Andhra Pradesh,Chittoor,Kuppam,phc,Kangondi,NA,12.71099,78.34146,Y,Physical,Rural,Public,6727463736
Andhra Pradesh,Chittoor,Kuppam,phc,Gudupalle,NA,12.747031,78.333016,Y,Physical,Rural,Public,5788373131
Andhra Pradesh,Chittoor,Kuppam,phc,PP Unit Kuppam,NA,12.747031,78.333016,Y,Physical,Urban,Public,8851487259
Andhra Pradesh,Chittoor,Kuppam,phc,Santhipuram,NA,12.88217,78.3714,Y,Physical,Rural,Public,5774747165
Andhra Pradesh,Chittoor,Kuppam,phc,Rallabaduguru,NA,12.88218,78.3714,Y,Physical,Rural,Public,2747643183
Andhra Pradesh,Chittoor,Venkatagiri Kota,phc,Ramakuppam,NA,12.89038,78.54819,Y,Physical,Rural,Public,1271477885
Andhra Pradesh,Chittoor,Venkatagiri Kota,phc,Veernamala,NA,12.89039,78.5482,Y,Physical,Rural,Public,3525711564
Andhra Pradesh,Chittoor,Venkatagiri Kota,phc,Venkatagiri Kota,NA,13.001168,78.479457,Y,Physical,Rural,Public,6854813430
Andhra Pradesh,Chittoor,Venkatagiri Kota,phc,Theertham,NA,13.02888,78.63018,Y,Physical,Rural,Public,4783653548
Andhra Pradesh,Chittoor,Venkatagiri Kota,phc,Baireddy Palli,NA,13.02889,78.63019,Y,Physical,Rural,Public,1512772524
Andhra Pradesh,Chittoor,Chittoor,phc,Gudipala,NA,13.06406,79.18753,Y,Physical,Rural,Public,2511685253
Andhra Pradesh,Chittoor,Chittoor,phc,Bommasamudram,NA,13.06409,79.18756,Y,Physical,Rural,Public,8637642458
Andhra Pradesh,Chittoor,Palamaner,phc,Pathikonda,NA,13.10968,78.68208,Y,Physical,Rural,Public,8273753825
Andhra Pradesh,Chittoor,Madanapalli,phc,Chinna Thippa Samudram,NA,13.11929,78.76311,Y,Physical,Rural,Public,6767853754
Andhra Pradesh,Chittoor,Bangarupalem,phc,Madireddypalli,NA,13.15786,79.00966,Y,Physical,Rural,Public,6136132526
Andhra Pradesh,Chittoor,Srikalahasti,phc,Buchi Naidu Kandriga,NA,13.15791,79.00971,Y,Physical,Rural,Public,2148473289
Andhra Pradesh,Chittoor,Bangarupalem,phc,Yadamari,NA,13.15792,79.00972,Y,Physical,Rural,Public,6675277682
Andhra Pradesh,Chittoor,Palamaner,phc,UFWC PALAMANER,NA,13.19908,78.746944,Y,Physical,Urban,Public,2868346533
Andhra Pradesh,Chittoor,Chittoor,phc,Kajoor UHC,NA,13.201461,79.08357,Y,Physical,Urban,Public,5215274126
Andhra Pradesh,Chittoor,Chittoor,phc,Thugundram,NA,13.20557,79.25628,Y,Physical,Rural,Public,2788432231
Andhra Pradesh,Chittoor,Srikalahasti,phc,K V B Puram,NA,13.210251,79.118689,Y,Physical,Rural,Public,3164132122
Andhra Pradesh,Chittoor,Chittoor,phc,Palasamudram,NA,13.21572,79.3763,Y,Physical,Rural,Public,2366648588
Andhra Pradesh,Chittoor,P  Kothakota,phc,Thalapulanenivaripalli,NA,13.217176,79.100329,Y,Physical,Rural,Public,7378174234
Andhra Pradesh,Chittoor,Palamaner,phc,Kolamasana Palli,NA,13.217176,79.100329,Y,Physical,Rural,Public,1515372140
Andhra Pradesh,Chittoor,Piler,phc,Thalapula,NA,13.217176,79.100329,Y,Physical,Rural,Public,3875238663
Andhra Pradesh,Chittoor,Punganur,phc,Mudibapanapalli,NA,13.217176,79.100329,Y,Physical,Rural,Public,1777756386
Andhra Pradesh,Chittoor,Sadum,phc,Yellankivaripalli,NA,13.217176,79.100329,Y,Physical,Rural,Public,7236713884
Andhra Pradesh,Chittoor,Tirupathi,phc,SAVE UHC,NA,13.217176,79.100329,Y,Physical,Urban,Public,3286647338
Andhra Pradesh,Chittoor,Tirupathi,phc,Yerramitta UHC,NA,13.217176,79.100329,Y,Physical,Urban,Public,3112524628
Andhra Pradesh,Chittoor,Tirupathi,phc,RASS UHC,NA,13.217176,79.100329,Y,Physical,Urban,Public,5342788238
Andhra Pradesh,Chittoor,Tirupathi,phc,MASS UHC,NA,13.217176,79.100329,Y,Physical,Urban,Public,7468861328
Andhra Pradesh,Chittoor,Srikalahasti,phc,Gajendra Nagar UHC,NA,13.217176,79.100329,Y,Physical,Urban,Public,4874425178
Andhra Pradesh,Chittoor,Srikalahasti,phc,Bhaskarpet UHC,NA,13.217176,79.100329,Y,Physical,Urban,Public,5484535835
Andhra Pradesh,Chittoor,Chittoor,phc,PP UNIT CHITTOOR,NA,13.217176,79.100329,Y,Physical,Urban,Public,6586442342
Andhra Pradesh,Chittoor,Srikalahasti,phc,UFWC SRIKALAHASTI,NA,13.217176,79.100329,Y,Physical,Urban,Public,3814826347
Andhra Pradesh,Chittoor,Puttur,phc,UFWC PUTTUR,NA,13.217176,79.100329,Y,Physical,Urban,Public,4863757532
Andhra Pradesh,Chittoor,Tirupathi,phc,PP UNIT TIRUPATHI,NA,13.217176,79.100329,Y,Physical,Urban,Public,6241484762
Andhra Pradesh,Chittoor,Palamaner,phc,Gangavaram,NA,13.217416,78.745754,Y,Physical,Rural,Public,5434566849
Andhra Pradesh,Chittoor,Chittoor,phc,Gangadhara Nellore,NA,13.23026,79.20106,Y,Physical,Rural,Public,3845853575
Andhra Pradesh,Chittoor,Bangarupalem,phc,Thavanampalli,NA,13.26491,79.02586,Y,Physical,Rural,Public,6564472444
Andhra Pradesh,Chittoor,Kuppam,phc,Paipalam,NA,13.26496,79.02591,Y,Physical,Rural,Public,3676842572
Andhra Pradesh,Chittoor,Puttur,phc,Gollapalli Puttur,NA,13.30272,78.90262,Y,Physical,Rural,Public,8238671468
Andhra Pradesh,Chittoor,Palamaner,phc,Peddapanjani,NA,13.307086,78.68659,Y,Physical,Rural,Public,7416646771
Andhra Pradesh,Chittoor,Tirupathi,phc,Vadamalapeta,NA,13.30993,79.06579,Y,Physical,Rural,Public,5757371884
Andhra Pradesh,Chittoor,Nagiri,phc,Vijayapuram,NA,13.32794,79.68124,Y,Physical,Rural,Public,4867662639
Andhra Pradesh,Chittoor,Venkatagiri Kota,phc,Vijalapuram,NA,13.32794,79.68124,Y,Physical,Rural,Public,8784856117
Andhra Pradesh,Chittoor,Palamaner,phc,Rayalpeta,NA,13.33737,78.77292,Y,Physical,Rural,Public,3551684883
Andhra Pradesh,Chittoor,P  Kothakota,phc,Puthalapattu,NA,13.3531,79.1265,Y,Physical,Rural,Public,4288528625
Andhra Pradesh,Chittoor,Nagiri,phc,Nindra,NA,13.3814,79.6974,Y,Physical,Rural,Public,8354761440
Andhra Pradesh,Chittoor,P  Kothakota,phc,Penumuru,NA,13.38451,79.21406,Y,Physical,Rural,Public,6471486420
Andhra Pradesh,Chittoor,P  Kothakota,phc,Irala,NA,13.387766,78.968418,Y,Physical,Rural,Public,4877266710
